r‚²j

2617,1369330,13144,SP1,42.10,17.4,-0.06,-0.06,-0.06

2617,1369433,13145,SP1,42.26,17.4,-0.06,-0.06,-0.06

2617,1369536,13146,SP1,42.31,17.4,-0.06,-0.06,-0.06

2617,1369639,13147,SP1,42.23,17.4,-0.06,-0.06,-0.06

2617,1369742,13148,SP1,42.17,17.4,-0.06,-0.06,-0.06

2617,1369852,13149,SP1,42.16,17.4,-0.06,-0.06,-0.06

2617,1369955,13150,SP1,42.08,17.4,-0.06,-0.06,-0.06

2617,1370058,13151,SP1,42.04,17.4,-0.06,-0.06,-0.06

2617,1370160,13152,SP1,42.11,17.4,-0.06,-0.06,-0.06

2617,1370263,13153,SP1,42.21,17.5,-0.06,-0.06,-0.06

2617,1370365,13154,SP1,42.26,17.5,-0.06,-0.06,-0.06

2617,1370467,13155,SP1,42.34,17.4,-0.06,-0.06,-0.06

2617,1370570,13156,SP1,42.26,17.4,-0.06,-0.06,-0.06

2617,1370673,13157,SP1,42.20,17.5,-0.06,-0.06,-0.06

2617,1370775,13158,SP1,42.27,17.5,-0.06,-0.06,-0.06

2617,1370877,13159,SP1,42.22,17.4,-0.06,-0.06,-0.06

2617,1370980,13160,SP1,42.24,17.5,-0.06,-0.06,-0.06

2617,1371082,13161,SP1,42.17,17.4,-0.06,-0.06,-0.06

2617,1371185,13162,SP1,42.18,17.4,-0.06,-0.06,-0.06

2617,1371288,13163,SP1,42.18,17.4,-0.06,-0.06,-0.06

2617,1371398,13164,SP1,42.25,17.4,-0.06,-0.06,-0.06

2617,1371501,13165,SP1,42.30,17.5,-0.06,-0.06,-0.06

2617,1371603,13166,SP1,42.20,17.4,-0.06,-0.06,-0.06

2617,1371706,13167,SP1,42.09,17.4,-0.06,-0.06,-0.06

2617,1371809,13168,SP1,42.06,17.4,-0.06,-0.06,-0.06

2617,1371912,13169,SP1,42.10,17.4,-0.06,-0.06,-0.06

2617,1372015,13170,SP1,42.19,17.4,-0.06,-0.06,-0.06

2617,1372117,13171,SP1,42.38,17.4,-0.06,-0.06,-0.06

2617,1372220,13172,SP1,42.47,17.4,-0.06,-0.06,-0.06

2617,1372330,13173,SP1,42.43,17.4,-0.06,-0.06,-0.06

2617,1372433,13174,SP1,42.49,17.4,-0.06,-0.06,-0.06

2617,1372536,13175,SP1,42.61,17.4,-0.06,-0.06,-0.06

2617,1372638,13176,SP1,42.56,17.4,-0.06,-0.06,-0.06

2617,1372741,13177,SP1,42.51,17.4,-0.06,-0.06,-0.06

2617,1372843,13178,SP1,42.44,17.4,-0.06,-0.06,-0.06

2617,1372946,13179,SP1,42.43,17.4,-0.06,-0.06,-0.06

2617,1373056,13180,SP1,42.43,17.4,-0.06,-0.06,-0.06

2617,1373159,13181,SP1,42.47,17.4,-0.06,-0.06,-0.06

2617,1373262,13182,SP1,42.44,17.4,-0.06,-0.06,-0.06

2617,1373365,13183,SP1,42.37,17.4,-0.06,-0.06,-0.06

2617,1373468,13184,SP1,42.43,17.4,-0.06,-0.06,-0.06

2617,1373578,13185,SP1,42.32,17.4,-0.06,-0.06,-0.06

2617,1373681,13186,SP1,42.21,17.5,-0.06,-0.06,-0.06

2617,1373783,13187,SP1,42.20,17.4,-0.06,-0.06,-0.06

2617,1373886,13188,SP1,42.27,17.4,-0.06,-0.06,-0.06

2617,1373989,13189,SP1,42.27,17.5,-0.06,-0.06,-0.06

2617,1374091,13190,SP1,42.29,17.4,-0.06,-0.06,-0.06

2617,1374194,13191,SP1,42.32,17.4,-0.06,-0.06,-0.06

2617,1374304,13192,SP1,42.23,17.5,-0.06,-0.06,-0.06

2617,1374407,13193,SP1,42.26,17.4,-0.06,-0.06,-0.06

2617,1374510,13194,SP1,42.32,17.4,-0.06,-0.06,-0.06

2617,1374613,13195,SP1,42.32,17.4,-0.06,-0.06,-0.06

