2617,1393383,13375,SP1,406.71,18.8,-0.06,-0.06,-0.06

2617,1393486,13376,SP1,401.86,18.3,-0.06,-0.06,-0.06

2617,1393589,13377,SP1,397.01,18.3,-0.06,-0.06,-0.06

2617,1393692,13378,SP1,392.03,18.3,-0.06,-0.06,-0.06

2617,1393802,13379,SP1,386.10,18.4,-0.06,-0.06,-0.06

2617,1393905,13380,SP1,381.07,18.4,-0.06,-0.06,-0.06

2617,1394008,13381,SP1,375.93,18.5,-0.06,-0.06,-0.06

2617,1394111,13382,SP1,370.99,18.5,-0.06,-0.06,-0.06

2617,1394214,13383,SP1,365.98,18.6,-0.06,-0.06,-0.06

2617,1394324,13384,SP1,360.02,18.5,-0.06,-0.06,-0.06

2617,1394427,13385,SP1,354.89,18.6,-0.06,-0.06,-0.06

2617,1394530,13386,SP1,349.40,18.6,-0.06,-0.06,-0.06

2617,1394633,13387,SP1,343.88,18.6,-0.06,-0.06,-0.06

2617,1394736,13388,SP1,338.24,18.7,-0.06,-0.06,-0.06

2617,1394846,13389,SP1,331.67,18.7,-0.06,-0.06,-0.06

2617,1394949,13390,SP1,326.18,18.7,-0.06,-0.06,-0.06

2617,1395052,13391,SP1,320.80,18.7,-0.06,-0.06,-0.06

