2617,206295,1968,SP1,43.03,18.4,-0.06,-0.06,-0.06

2617,206398,1969,SP1,43.04,18.5,-0.06,-0.06,-0.06

2617,206501,1970,SP1,43.19,18.6,-0.06,-0.06,-0.06

2617,206604,1971,SP1,43.29,18.6,-0.06,-0.06,-0.06

2617,206707,1972,SP1,43.33,18.6,-0.06,-0.06,-0.06

2617,206817,1973,SP1,43.35,18.6,-0.06,-0.06,-0.06

2617,206920,1974,SP1,43.34,18.6,-0.06,-0.06,-0.06

2617,207023,1975,SP1,43.31,18.6,-0.06,-0.06,-0.06

2617,207126,1976,SP1,43.37,18.7,-0.06,-0.06,-0.06

2617,207229,1977,SP1,43.38,18.5,-0.06,-0.06,-0.06

2617,207339,1978,SP1,43.15,18.5,-0.06,-0.06,-0.06

2617,207442,1979,SP1,43.40,18.6,-0.06,-0.06,-0.06

2617,207545,1980,SP1,43.42,18.5,-0.06,-0.06,-0.06

