)šÂšš²’bŠš’ºÊbšAÅ,545.67,17.5,-0.06,-0.06,-0.06

2617,1383465,13280,SP1,548.14,17.5,-0.06,-0.06,-0.06

2617,1383568,13281,SP1,551.82,17.5,-0.06,-0.06,-0.06

2617,1383671,13282,SP1,554.86,17.5,-0.06,-0.06,-0.06

2617,1383774,13283,SP1,556.14,17.5,-0.06,-0.06,-0.06

2617,1383884,13284,SP1,555.44,17.5,-0.06,-0.06,-0.06

2617,1383987,13285,SP1,556.03,17.5,-0.06,-0.06,-0.06

2617,1384090,13286,SP1,557.45,17.5,-0.06,-0.06,-0.06

2617,1384193,13287,SP1,559.24,17.5,-0.06,-0.06,-0.06

2617,1384296,13288,SP1,561.18,17.5,-0.06,-0.06,-0.06

2617,1384406,13289,SP1,563.36,17.4,-0.06,-0.06,-0.06

2617,1384509,13290,SP1,565.12,17.5,-0.06,-0.06,-0.06

2617,1384612,13291,SP1,566.69,17.5,-0.06,-0.06,-0.06

2617,1384715,13292,SP1,567.95,17.4,-0.06,-0.06,-0.06

2617,1384818,13293,SP1,569.11,17.5,-0.06,-0.06,-0.06

2617,1384928,13294,SP1,570.13,17.5,-0.06,-0.06,-0.06

