2617,0:3:58,330,SP2,203.1,21.2,0.74,0.01
2617,0:3:59,333,SP2,203.0,21.1,0.77,-0.01
2617,0:4:0,336,SP2,202.9,21.1,0.73,-0.00
2617,0:4:1,339,SP2,203.0,21.1,0.80,0.01
2617,0:4:2,342,SP2,202.9,21.1,0.77,-0.01
2617,0:4:3,345,SP2,202.9,21.2,0.67,-0.00
2617,0:4:4,347,SP2,202.8,21.1,0.80,-0.00
2617,0:4:5,350,SP2,202.8,21.1,0.73,0.01
2617,0:4:6,353,SP2,202.9,21.1,0.69,-0.00
2617,0:4:7,356,SP2,203.0,21.1,0.74,0.00
2617,0:4:8,359,SP2,202.9,21.1,0.60,-0.02
2617,0:4:9,362,SP2,202.9,21.1,0.65,0.00
2617,0:4:10,365,SP2,202.9,21.1,0.57,-0.00
2617,0:4:11,368,SP2,203.0,21.0,0.61,0.01
2617,0:4:12,371,SP2,202.7,21.0,0.53,-0.01
2617,0:4:13,374,SP2,202.9,21.1,0.53,0.00
2617,0:4:14,377,SP2,202.9,21.1,0.52,0.01
2617,0:4:15,380,SP2,202.9,21.0,0.37,-0.00
2617,0:4:16,383,SP2,202.7,21.0,0.40,-0.00
2617,0:4:18,388,SP2,202.9,21.0,0.28,0.01
2617,0:4:18,389,SP2,203.0,21.0,0.48,0.00
2617,0:4:19,392,SP2,202.8,21.0,0.23,0.01
2617,0:4:20,395,SP2,203.1,21.0,0.41,-0.00
2617,0:4:21,398,SP2,203.0,21.0,0.20,-0.01
2617,0:4:22,401,SP2,202.9,21.0,0.19,-0.01
2617,0:4:23,404,SP2,203.0,21.0,0.30,0.00
2617,0:4:25,408,SP2,203.0,21.0,0.39,0.01
2617,0:4:25,409,SP2,202.3,21.0,23.23,-0.06
2617,0:4:26,412,SP2,202.4,21.0,0.07,0.00
2617,0:4:27,415,SP2,203.0,21.0,15.93,0.04
2617,0:4:28,418,SP2,203.1,21.0,6.96,0.02
2617,0:4:29,421,SP2,203.1,20.9,13.14,0.00
2617,0:4:30,424,SP2,203.2,21.0,20.38,0.01
2617,0:4:31,427,SP2,203.1,20.9,17.52,-0.01
2617,0:4:32,430,SP2,203.0,20.9,20.01,-0.00
2617,0:4:33,433,SP2,202.9,21.0,23.37,-0.02
2617,0:4:35,438,SP2,203.0,21.0,11.77,0.<2617,,,SP2,202.8,2
2617,0:4:36,440,SP2,202.9,21.0,10.24,0.01
2617,0:4:37,443,SP2,202.9,20.9,9.58,0.01
2617,0:4:38,446,SP2,202.9,21.0,27.84,-0.00
2617,0:4:39,449,SP2,202.9,20.9,28.76,-0.01
2617,0:4:40,452,SP2,202.8,21.0,18.25,-0.01
2617,0:4:41,455,SP2,202.8,20.9,21.33,0.01
2617,0:4:42,458,SP2,202.9,21.0,26.31,0.01
2617,0:4:43,461,SP2,202.8,21.0,21.80,-0.01
2617,0:4:44,464,SP2,202.8,21.0,23.14,-0.00
2617,0:4:45,467,SP2,202.7,21.0,28.79,-0.01
2617,0:4:46,470,SP2,202.7,21.0,21.17,-0.00
2617,0:4:47,473,SP2,202.8,20.9,26.46,0.00
2617,0:4:48,476,SP2,202.6,21.0,26.75,-0.02
2617,0:4:49,479,SP2,202.8,21.0,27.46,0.02
2617,0:4:50,482,SP2,202.7,21.0,31.91,0.00
2617,0:4:51,485,SP2,202.7,21.0,17.79,-0.02
2617,0:4:52,488,SP2,202.7,20.9,25.59,-0.03
2617,0:4:53,491,SP2,202.7,20.9,28.61,-0.01
2617,0:4:54,494,SP2,202.6,20.9,29.02,-0.01
2617,0:4:55,497,SP2,202.8,21.0,27.01,-0.02
2617,0:4:56,500,SP2,202.9,21.0,21.63,-0.00
2617,0:4:58,505,SP2,202.9,21.0,23.98,-0.01
2617,0:4:59,508,SP2,202.8,21.0,20.68,-0.02
2617,0:5:0,511,SP2,202.8,21.0,20.95,-0.01
2617,0:5:1,514,SP2,202.8,21.0,26.81,-0.02
2617,0:5:2,517,SP2,202.9,21.0,21.49,-0.00
2617,0:5:3,520,SP2,202.8,21.0,27.40,-0.03
2617,0:5:4,523,SP2,202.8,21.0,19.19,-0.01
2617,0:5:5,526,SP2,202.8,21.0,23.34,-0.03
2617,0:5:6,529,SP2,202.9,21.0,25.73,-0.00
2617,0:5:7,531,SP2,203.0,20.9,25.94,-0.01
2617,0:5:8,534,SP2,203.0,21.0,29.67,-0.02
2617,0:5:9,537,SP2,202.8,21.0,23.65,-0.02
2617,0:5:10,540,SP2,202.9,21.0,21.15,-0.02
2617,0:5:12,545,SP2,203.0,21.0,18.50,-0<2617,,,SP2,203.0,2
2617,0:5:14,550,SP2,202.9,21.0,27.13,-0.02
2617,0:5:15,553,SP2,203.0,21.0,23.14,0.01
2617,0:5:16,556,SP2,202.9,21.0,22.86,-0.02
2617,0:5:17,559,SP2,202.9,21.0,15.37,0.00
2617,0:5:18,562,SP2,203.0,21.0,17.47,-0.01
2617,0:5:19,565,SP2,203.1,21.0,28.51,-0.01
2617,0:5:20,568,SP2,203.0,20.9,25.71,-0.01
2617,0:5:21,571,SP2,202.9,21.0,20.99,-0.01
2617,0:5:24,578,SP2,202.8,20.9,22.38,-0.01
2617,0:5:25,581,SP2,202.7,21.0,18.79,-0.02
2617,0:5:26,584,SP2,202.8,21.0,23.90,-0.00
2617,0:5:27,587,SP2,202.7,21.0,25.56,-0.02
2617,0:5:29,592,SP2,202.7,21.0,24.31,-0.03
2617,0:5:30,595,SP2,203.0,21.0,19.31,0.00
