2617,0:2:25,416,SP1,719.8,30.48,0.00,0.30
2617,0:2:29,428,SP1,731.1,30.49,0.06,0.28
2617,0:2:30,430,SP1,733.7,30.50,-0.01,0.28
2617,0:2:31,433,SP1,736.5,30.50,0.06,0.27
2617,0:2:32,436,SP1,738.6,30.50,0.03,0.27
2617,0:2:33,439,SP1,741.3,30.51,0.00,0.26
2617,0:2:34,442,SP1,743.9,30.51,-0.03,0.26
2617,0:2:35,445,SP1,746.7,30.51,-0.01,0.29
2617,0:2:36,448,SP1,749.1,30.51,-0.01,0.28
2617,0:2:37,451,SP1,751.4,30.51,-0.03,0.23
2617,0:2:38,454,SP1,753.9,30.51,-0.04,0.27
2617,0:2:41,463,SP1,761.4,30.52,-0.01,0.26
2617,0:2:42,466,SP1,763.8,30.53,0.00,0.27
2617,0:2:44,471,SP1,768.3,30.53,0.06,0.24
2617,0:2:45,474,SP1,770.7,30.53,-0.03,0.24
2617,0:2:46,477,SP1,772.7,30.54,-0.03,0.22
2617,0:2:47,480,SP1,774.6,30.55,0.00,0.21
2617,0:2:49,484,SP1,777.5,30.62,0.00,0.29
2617,0:2:50,488,SP1,779.6,30.60,-0.04,0.24
2617,0:2:50,489,SP1,782.1,30.64,-0.01,0.20
2617,0:2:51,492,SP1,783.5,30.57,0.00,0.20
2617,0:2:52,495,SP1,785.6,30.57,-0.01,0.22
2617,0:2:53,498,SP1,787.8,30.56,-0.05,0.23
2617,0:2:54,501,SP1,789.7,30.56,-0.07,0.20
2617,0:2:55,504,SP1,791.7,30.56,-0.04,0.21
2617,0:2:56,507,SP1,793.6,30.57,0.01,0.21
2617,0:2:57,510,SP1,795.8,30.57,-0.03,0.20
2617,0:2:58,512,SP1,797.7,30.57,0.04,0.21
2617,0:2:59,515,SP1,799.8,30.57,-0.03,0.20
2617,0:3:0,518,SP1,801.5,30.58,-0.03,0.20
2617,0:3:1,521,SP1,803.5,30.59,-0.08,0.21
2617,0:3:2,524,SP1,805.7,30.59,0.02,0.22
2617,0:3:3,527,SP1,807.6,30.59,-0.02,0.23
2617,0:3:4,530,SP1,809.3,30.59,-0.01,0.17
2617,0:3:5,533,SP1,810.7,30.59,-0.03,0.15
2617,0:3:6,536,SP1,810.0,30.58,-0.03,0.01
2617,0:3:7,539,SP1,804.2,30.58,-0.01,-0.67
"FS1reqCounter incremented
2617",0:3:9,545,SP1,791.9,30.59,-0.01,-0.68
"FS1reqCounter incremented
2617",0:3:10,548,SP1,785.6,30.60,-0.01,-0.63
2617,0:3:11,551,SP1,779.3,30.60,-0.06,-0.61
2617,0:3:12,554,SP1,774.1,30.60,-0.02,"-0.61
FS1reqCounter incremented"
2617,0:3:13,556,SP1,768.1,30.61,0.01,-0.58
2617,0:3:14,559,SP1,762.7,30.62,0.00,-0.62
2617,0:3:15,562,SP1,756.3,30.62,-0.01,-0.63
2617,0:3:16,565,SP1,750.7,30.62,-0.05,-0.58
2617,0:3:17,568,SP1,745.2,30.63,-0.02,-0.60
2617,0:3:18,571,SP1,739.4,30.62,0.01,-0.57
2617,0:3:19,574,SP1,734.3,30.62,-0.03,-0.56
2617,0:3:20,576,SP1,728.5,30.62,-0.01,-0.58
2617,0:3:22,579,SP1,723.5,30.63,-0.02,-0.57
2617,0:3:22,582,SP1,717.7,30.63,-0.01,-0.59
2617,0:3:23,585,SP1,712.5,30.64,-0.04,-0.56
2617,0:3:24,588,SP1,706.5,30.64,0.01,-0.61
2617,0:3:25,591,SP1,700.5,30.63,0.00,-0.60
