11944,92,11.18,30.60,2.44,notvalid:18:10:48,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12074,93,11.18,30.60,2.44,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12194,94,11.27,30.60,2.40,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12315,95,11.34,30.61,2.39,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12436,96,11.33,30.61,2.41,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12557,97,11.32,30.61,2.43,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12678,98,11.31,30.61,2.43,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,0.00
12799,99,11.29,30.61,2.44,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,0.00
12920,100,11.28,30.61,2.45,notvalid:18:10:49,0.00,0.00,0.00,0,rising,PING,-13,0.00
13127,101,11.28,30.60,2.45,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,0.00
13247,102,11.27,30.60,2.43,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,0.01
13368,103,11.34,30.60,2.41,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,0.01
13489,104,11.30,30.61,2.46,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,0.01
13610,105,11.27,30.61,2.44,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,0.01
13731,106,11.25,30.61,2.44,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,-0.01
13852,107,11.23,30.61,2.40,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,-0.01
13973,108,11.21,30.61,2.40,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14094,109,11.21,30.61,2.32,notvalid:18:10:50,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14226,110,11.20,30.61,2.30,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14346,111,11.26,30.61,2.28,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14467,112,11.33,30.62,2.29,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14588,113,11.29,30.62,2.31,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14709,114,11.27,30.62,2.32,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14830,115,11.25,30.62,2.34,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.00
14951,116,11.23,30.62,2.33,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15072,117,11.22,30.61,2.37,2021-6-5-18:10:52,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15238,118,11.21,30.61,2.35,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15359,119,11.21,30.61,2.40,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15480,120,11.29,30.62,2.40,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15601,121,11.26,30.62,2.42,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15722,122,11.25,30.62,2.43,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.00
15843,123,11.24,30.62,2.38,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.01
15964,124,11.24,30.62,2.37,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.01
16085,125,11.23,30.62,2.38,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.01
16206,126,11.23,30.62,2.38,2021-6-5-18:10:53,0.00,0.00,0.00,0,rising,PING,-13,-0.01
16338,127,11.22,30.62,2.36,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,-0.01
16458,128,11.29,30.62,2.37,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.00
16579,129,11.36,30.63,2.36,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.00
16700,130,11.33,30.63,2.31,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.00
16821,131,11.32,30.63,2.32,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.00
16942,132,11.30,30.63,2.27,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.01
17063,133,11.29,30.63,2.33,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.01
17184,134,11.29,30.63,2.29,2021-6-5-18:10:54,0.00,0.00,0.00,0,rising,PING,-13,0.01
17347,135,11.29,30.62,2.30,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,0.01
17467,136,11.29,30.62,2.32,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,0.01
17588,137,11.37,30.62,2.33,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,0.01
17709,138,11.35,30.63,2.34,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,0.01
17830,139,11.33,30.63,2.34,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,0.01
17951,140,11.31,30.63,2.39,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,-0.00
18072,141,11.29,30.63,2.33,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,-0.00
18193,142,11.27,30.63,2.36,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,-0.00
18314,143,11.25,30.63,2.35,2021-6-5-18:10:55,0.00,0.00,0.00,0,rising,PING,-13,-0.00
18446,144,11.24,30.63,2.35,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.00
18566,145,11.31,30.63,2.35,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
18687,146,11.36,30.64,2.34,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
18808,147,11.32,30.64,2.35,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
18929,148,11.30,30.64,2.34,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
19050,149,11.26,30.64,2.39,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
19171,150,11.24,30.64,2.38,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
19292,151,11.23,30.63,2.37,2021-6-5-18:10:56,0.00,0.00,0.00,0,rising,PING,-13,-0.01
19460,152,11.24,30.63,2.38,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.01
19580,153,11.24,30.63,2.38,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.00
19701,154,11.33,30.63,2.39,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.00
19822,155,11.31,30.64,2.34,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.00
19943,156,11.30,30.64,2.34,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.00
20064,157,11.30,30.64,2.35,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.01
20185,158,11.30,30.64,2.33,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.01
20306,159,11.31,30.64,2.32,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.01
20427,160,11.32,30.64,2.33,2021-6-5-18:10:57,0.00,0.00,0.00,0,rising,PING,-13,-0.01
20560,161,11.34,30.64,2.37,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,-0.01
20680,162,11.42,30.64,2.37,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
20801,163,11.49,30.64,2.37,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
20922,164,11.45,30.65,2.43,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
21043,165,11.42,30.65,2.48,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
21164,166,11.40,30.65,2.48,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
21285,167,11.40,30.64,2.48,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
21406,168,11.40,30.64,2.49,2021-6-5-18:10:58,0.00,0.00,0.00,0,rising,PING,-13,0.01
21572,169,11.39,30.64,2.50,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,0.01
21693,170,11.38,30.64,2.46,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,0.01
21814,171,11.44,30.64,2.43,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,0.01
21935,172,11.40,30.65,2.43,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,0.01
22056,173,11.38,30.65,2.42,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,0.01
22177,174,11.36,30.65,2.42,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22298,175,11.34,30.65,2.42,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22419,176,11.32,30.64,2.42,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22540,177,11.29,30.64,2.42,2021-6-5-18:10:59,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22670,178,11.27,30.64,2.41,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22790,179,11.33,30.64,2.36,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
22911,180,11.38,30.65,2.41,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23032,181,11.35,30.65,2.45,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23153,182,11.33,30.65,2.44,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23274,183,11.32,30.65,2.41,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23395,184,11.30,30.65,2.35,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23516,185,11.29,30.65,2.35,2021-6-5-18:11:0,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23684,186,11.30,30.65,2.34,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.01
23805,187,11.32,30.65,2.32,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
23926,188,11.39,30.65,2.33,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24047,189,11.36,30.66,2.38,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24168,190,11.34,30.66,2.33,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24289,191,11.31,30.66,2.34,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24410,192,11.29,30.66,2.29,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24531,193,11.26,30.65,2.32,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24652,194,11.23,30.65,2.37,2021-6-5-18:11:1,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24782,195,11.21,30.65,2.35,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.00
24902,196,11.29,30.65,2.36,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25023,197,11.34,30.66,2.36,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25144,198,11.32,30.66,2.37,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25265,199,11.31,30.66,2.31,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25386,200,11.29,30.66,2.37,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25507,201,11.27,30.66,2.36,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25628,202,11.25,30.67,2.42,2021-6-5-18:11:2,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25794,203,11.24,30.66,2.43,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.01
25915,204,11.25,30.66,2.39,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.00
26036,205,11.35,30.66,2.41,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.00
26157,206,11.32,30.67,2.41,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.00
26278,207,11.29,30.67,2.42,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.00
26399,208,11.26,30.67,2.43,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.01
26520,209,11.25,30.67,2.47,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.01
26641,210,11.25,30.67,2.41,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.01
26762,211,11.25,30.67,2.37,2021-6-5-18:11:3,0.00,0.00,0.00,0,rising,PING,-13,-0.01
26892,212,11.25,30.67,2.37,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,-0.01
27012,213,11.34,30.67,2.35,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27133,214,11.40,30.67,2.39,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27254,215,11.36,30.68,2.38,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27375,216,11.33,30.68,2.37,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27496,217,11.32,30.68,2.38,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27617,218,11.31,30.68,2.32,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27738,219,11.29,30.67,2.34,2021-6-5-18:11:4,0.00,0.00,0.00,0,rising,PING,-13,0.00
27906,220,11.28,30.67,2.38,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,0.00
28026,221,11.27,30.67,2.42,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,0.00
28147,222,11.32,30.67,2.41,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,0.00
28268,223,11.27,30.68,2.43,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,0.00
28389,224,11.23,30.68,2.44,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,0.00
28510,225,11.20,30.68,2.46,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,-0.02
28631,226,11.17,30.68,2.45,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,-0.02
28752,227,11.15,30.68,2.45,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,-0.02
28873,228,11.13,30.68,2.45,2021-6-5-18:11:5,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29003,229,11.13,30.68,2.45,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29123,230,11.17,30.68,2.45,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29244,231,11.21,30.68,2.45,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29365,232,11.19,30.68,2.47,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29486,233,11.17,30.68,2.47,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.02
29607,234,11.16,30.68,2.47,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.01
29728,235,11.14,30.68,2.47,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.01
29849,236,11.13,30.68,2.42,2021-6-5-18:11:6,0.00,0.00,0.00,0,rising,PING,-13,-0.01
30016,237,11.12,30.68,2.42,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.01
30136,238,11.13,30.68,2.43,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.00
30257,239,11.18,30.68,2.43,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.00
30378,240,11.16,30.68,2.43,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.00
30499,241,11.14,30.68,2.38,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.00
30620,242,11.13,30.68,2.36,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.01
30741,243,11.11,30.68,2.35,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.01
30862,244,11.11,30.68,2.35,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.01
30983,245,11.09,30.68,2.31,2021-6-5-18:11:7,0.00,0.00,0.00,0,rising,PING,-13,-0.01
