4475,32,8.45,28.26,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
4631,33,8.38,28.25,2.26,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
4751,34,8.33,28.25,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
4871,35,8.45,28.26,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
4991,36,8.38,28.27,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
5111,37,8.33,28.27,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
5231,38,8.29,28.27,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.06
5351,39,8.26,28.27,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.06
5471,40,8.24,28.26,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.06
5591,41,8.23,28.26,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.06
5725,42,8.24,28.26,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.06
5845,43,8.42,28.26,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
5965,44,8.56,28.27,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
6085,45,8.50,28.28,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
6205,46,8.46,28.28,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
6325,47,8.44,28.27,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.01
6445,48,8.42,28.27,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.01
6565,49,8.40,28.27,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.01
6719,50,8.39,28.27,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.01
6840,51,8.38,28.26,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.02
6960,52,8.49,28.27,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.02
7080,53,8.42,28.28,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.02
7200,54,8.37,28.28,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,0.02
7320,55,8.34,28.28,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
7440,56,8.32,28.28,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
7560,57,8.31,28.27,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
7680,58,8.30,28.27,2.38,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
7812,59,8.28,28.27,2.43,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
7932,60,8.36,28.26,2.44,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8052,61,8.43,28.27,2.42,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8172,62,8.34,28.27,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8292,63,8.27,28.27,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8412,64,8.19,28.27,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8532,65,8.13,28.27,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8652,66,8.08,28.27,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8807,67,8.04,28.27,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
8927,68,8.00,28.26,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.03
9047,69,8.06,28.27,2.31,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.03
9167,70,8.01,28.28,2.31,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.03
9287,71,7.97,28.28,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.03
9407,72,7.94,28.28,2.31,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
9527,73,7.92,28.28,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
9647,74,7.92,28.28,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
9767,75,7.92,28.28,2.31,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
9901,76,7.91,28.28,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.05
10021,77,7.99,28.28,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
10142,78,8.04,28.29,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
10263,79,7.99,28.29,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
10384,80,7.95,28.29,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.02
10505,81,7.92,28.29,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
10626,82,7.89,28.29,2.40,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
10746,83,7.87,28.29,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
10896,84,7.85,28.29,2.40,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
11016,85,7.83,28.29,2.45,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
11137,86,7.92,28.29,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,test,-13,-0.01
11258,87,7.89,28.30,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11379,88,7.89,28.30,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11499,89,7.90,28.30,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11620,90,7.92,28.30,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11741,91,7.94,28.30,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11862,92,7.97,28.30,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
11993,93,7.99,28.30,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
12113,94,8.08,28.30,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
12233,95,8.14,28.31,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
12353,96,8.11,28.32,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
12473,97,8.07,28.31,2.25,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
12593,98,8.04,28.31,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
12713,99,8.02,28.31,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
12833,100,8.00,28.31,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
12983,101,7.99,28.31,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
13104,102,7.98,28.30,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.00
13225,103,8.05,28.31,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.00
13346,104,8.03,28.31,2.35,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.00
13467,105,8.03,28.31,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.00
13588,106,8.02,28.31,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
13709,107,8.03,28.31,2.36,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
13830,108,8.04,28.31,2.37,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
13951,109,8.06,28.31,2.40,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14080,110,8.07,28.31,2.38,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
14200,111,8.17,28.32,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14321,112,8.22,28.32,2.38,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14442,113,8.19,28.33,2.37,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14563,114,8.16,28.33,2.37,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14684,115,8.13,28.32,2.38,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14805,116,8.12,28.32,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
14926,117,8.11,28.32,2.39,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15072,118,8.12,28.32,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15192,119,8.13,28.32,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15313,120,8.24,28.32,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15434,121,8.25,28.33,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15554,122,8.28,28.33,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15675,123,8.31,28.33,2.28,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15796,124,8.34,28.33,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
15917,125,8.38,28.33,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
16038,126,8.41,28.33,2.29,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.01
16184,127,8.43,28.33,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.03
16305,128,8.59,28.32,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.03
16426,129,8.71,28.34,2.31,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.03
16547,130,8.69,28.34,2.32,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.03
16668,131,8.67,28.34,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.03
16789,132,8.66,28.34,2.34,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.04
16910,133,8.64,28.33,2.33,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.04
17031,134,8.61,28.33,2.30,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.04
17192,135,8.60,28.33,2.21,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.04
17312,136,8.60,28.32,2.24,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
17433,137,8.72,28.33,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
17554,138,8.68,28.33,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
17675,139,8.65,28.34,2.27,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,0.02
17796,140,8.62,28.33,2.23,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
17917,141,8.62,28.33,2.20,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
18038,142,8.62,28.33,2.19,notvalid:notvalid,0.00,0.00,0.00,0,rising,PING,-13,-0.01
